Id,v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq,Target
ID_0160b01ec,,1,2,1,1,1,0,,1,1,2,1,2,3,2,3,5,5,5,0,,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,884ff9977,3,2,0,5,1.5,9,no,7.5,1,0,0,0,0,0,0,0,0,1,5.0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,0,1,0,1,25,81,9,25.0,2.25,56.25,1,2
ID_1cad34447,,1,2,1,1,1,0,,1,1,2,1,2,3,2,3,5,5,5,2,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,884ff9977,3,2,0,5,1.5,9,no,7.5,0,1,0,0,0,0,0,0,0,1,5.0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,0,9,4,81,25,81,9,25.0,2.25,56.25,81,2
ID_66a3346bd,,1,2,1,1,1,0,,1,1,2,1,2,3,2,3,5,5,5,6,,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,884ff9977,3,2,0,5,1.5,9,no,7.5,0,0,1,0,0,0,0,0,0,1,5.0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,0,28,36,784,25,81,9,25.0,2.25,56.25,784,2
ID_ead5cb24c,,1,2,1,1,1,0,,1,1,2,1,2,3,2,3,5,5,5,6,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,884ff9977,3,2,0,5,1.5,9,no,7.5,0,0,1,0,0,0,0,0,0,1,5.0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,0,13,36,169,25,81,9,25.0,2.25,56.25,169,2
ID_597a141ba,,1,2,1,1,1,0,,1,1,2,1,2,3,2,3,5,5,5,9,,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,884ff9977,3,2,0,5,1.5,9,no,7.5,0,0,0,1,0,0,0,0,0,1,5.0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,0,31,81,961,25,81,9,25.0,2.25,56.25,961,2
ID_87240c48d,,0,4,0,1,1,1,1,0,1,1,3,1,4,3,2,5,5,5,2,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,17ea2bf36,3,2,0,5,1.5,9,no,7.5,0,1,0,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,0,10,4,100,25,81,9,6.25,2.25,56.25,100,2
ID_e7d057011,,0,4,0,1,1,1,1,0,1,1,3,1,4,3,2,5,5,5,9,,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17ea2bf36,3,2,0,5,1.5,9,no,7.5,0,0,0,1,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,0,38,81,1444,25,81,9,6.25,2.25,56.25,1444,2
ID_f67b7eb9f,,0,4,0,1,1,1,1,0,1,1,3,1,4,3,2,5,5,5,0,,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17ea2bf36,3,2,0,5,1.5,9,no,7.5,1,0,0,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,0,6,0,36,25,81,9,6.25,2.25,56.25,36,2
ID_bbd82f010,,0,4,0,1,1,1,1,0,1,1,3,1,4,3,2,5,5,5,6,,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17ea2bf36,3,2,0,5,1.5,9,no,7.5,0,0,1,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,0,35,36,1225,25,81,9,6.25,2.25,56.25,1225,2
ID_f177674a7,,0,4,0,1,1,1,1,0,1,1,3,1,4,3,2,5,5,5,0,,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17ea2bf36,3,2,0,5,1.5,9,no,7.5,1,0,0,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,0,0,0,0,25,81,9,6.25,2.25,56.25,0,2
ID_a4ee5e993,125000.0,0,3,0,1,1,1,1,0,1,1,0,1,1,0,2,2,2,2,9,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,db5debbe9,0,2,0,2,no,9,no,10.0,0,0,0,1,0,0,0,0,0,1,2.0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,0,30,81,900,4,81,0,4.0,0.0,100.0,900,4
ID_c5ad28f39,125000.0,0,3,0,1,1,1,1,0,1,1,0,1,1,0,2,2,2,2,11,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,db5debbe9,0,2,0,2,no,9,no,10.0,0,0,0,0,1,0,0,0,0,1,2.0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,0,26,121,676,4,81,0,4.0,0.0,100.0,676,4
ID_03443a90f,,0,5,0,1,1,0,,1,3,4,0,2,2,1,5,6,6,6,0,,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,591fb1894,2,4,0,6,.5,no,5,9.5,1,0,0,0,0,0,0,0,0,3,2.0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,0,5,0,25,36,0,4,4.0,0.25,90.25,25,4
ID_a1aed717e,,0,5,0,1,1,0,,1,3,4,0,2,2,1,5,6,6,6,8,2,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,591fb1894,2,4,0,6,.5,no,5,9.5,0,0,0,1,0,0,0,0,0,3,2.0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,0,17,64,289,36,0,4,4.0,0.25,90.25,289,4
ID_0b5d698da,,0,5,0,1,1,0,,1,3,4,0,2,2,1,5,6,6,6,11,,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,591fb1894,2,4,0,6,.5,no,5,9.5,0,0,0,0,1,0,0,0,0,3,2.0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,0,55,121,3025,36,0,4,4.0,0.25,90.25,3025,4
ID_59e18f459,,0,5,0,1,1,0,,1,3,4,0,2,2,1,5,6,6,6,11,,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,591fb1894,2,4,0,6,.5,no,5,9.5,0,0,0,0,1,0,0,0,0,3,2.0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,0,21,121,441,36,0,4,4.0,0.25,90.25,441,4
ID_b434055f3,,0,5,0,1,1,0,,1,3,4,0,2,2,1,5,6,6,6,5,,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,591fb1894,2,4,0,6,.5,no,5,9.5,0,1,0,0,0,0,0,0,0,3,2.0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,0,45,25,2025,36,0,4,4.0,0.25,90.25,2025,4
ID_6ab4564e7,,0,5,0,1,1,0,,1,3,4,0,2,2,1,5,6,6,6,11,,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,591fb1894,2,4,0,6,.5,no,5,9.5,0,0,0,0,1,0,0,0,0,3,2.0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,0,26,121,676,36,0,4,4.0,0.25,90.25,676,4
ID_67820cda3,70000.0,0,4,0,1,1,0,,0,1,1,0,2,2,0,3,3,3,3,9,,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,e541919d9,1,2,0,3,.5,no,11,15.5,0,0,0,1,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,0,18,81,324,9,0,1,2.25,0.25,240.25,324,4
ID_650d07b0a,70000.0,0,4,0,1,1,0,,0,1,1,0,2,2,0,3,3,3,3,11,,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,e541919d9,1,2,0,3,.5,no,11,15.5,0,0,0,0,1,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,0,21,121,441,9,0,1,2.25,0.25,240.25,441,4
ID_890e334f1,70000.0,0,4,0,1,1,0,,0,1,1,0,2,2,0,3,3,3,3,11,,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,e541919d9,1,2,0,3,.5,no,11,15.5,0,0,0,0,1,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,0,54,121,2916,9,0,1,2.25,0.25,240.25,2916,4
ID_14f80496a,,0,6,0,1,1,1,1,0,1,1,1,2,3,1,3,4,4,4,15,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,c0113bfe2,1,3,1,4,yes,no,16,11.0,0,0,0,0,0,0,0,1,0,4,1.0,1,0,0,0,0,1,1,1,3,0,1,0,0,0,0,1,0,47,225,2209,16,0,1,1.0,1.0,121.0,2209,4
ID_850637e57,,0,6,0,1,1,1,1,0,1,1,1,2,3,1,3,4,4,4,16,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,c0113bfe2,1,3,1,4,yes,no,16,11.0,0,0,0,0,0,0,0,1,0,4,1.0,1,0,0,0,0,1,1,1,3,0,1,0,0,0,0,1,0,45,256,2025,16,0,1,1.0,1.0,121.0,2025,4
ID_beb8eda42,,0,6,0,1,1,1,1,0,1,1,1,2,3,1,3,4,4,4,2,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,c0113bfe2,1,3,1,4,yes,no,16,11.0,0,1,0,0,0,0,0,0,0,4,1.0,1,0,0,0,0,1,1,1,3,0,1,0,0,0,0,1,0,72,4,5184,16,0,1,1.0,1.0,121.0,5184,4
ID_d777547d3,,0,6,0,1,1,1,1,0,1,1,1,2,3,1,3,4,4,4,5,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,c0113bfe2,1,3,1,4,yes,no,16,11.0,0,1,0,0,0,0,0,0,0,4,1.0,1,0,0,0,0,1,1,1,3,0,1,0,0,0,0,1,0,11,25,121,16,0,1,1.0,1.0,121.0,121,4
ID_16409b52e,,0,4,0,1,1,0,,1,1,2,0,1,1,1,2,3,3,3,5,,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74bbabc62,1,2,0,3,.5,11,no,8.0,0,1,0,0,0,0,0,0,0,2,1.5,0,0,0,0,1,0,1,1,2,0,1,0,0,0,0,1,0,35,25,1225,9,121,1,2.25,0.25,64.0,1225,4
ID_c72e02f50,,0,4,0,1,1,0,,1,1,2,0,1,1,1,2,3,3,3,0,,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74bbabc62,1,2,0,3,.5,11,no,8.0,1,0,0,0,0,0,0,0,0,2,1.5,0,0,0,0,1,0,1,1,2,0,1,0,0,0,0,1,0,1,0,1,9,121,1,2.25,0.25,64.0,1,4
ID_ab755cf98,,0,4,0,1,1,0,,1,1,2,0,1,1,1,2,3,3,3,11,,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,74bbabc62,1,2,0,3,.5,11,no,8.0,0,0,0,0,1,0,0,0,0,2,1.5,0,0,0,0,1,0,1,1,2,0,1,0,0,0,0,1,0,42,121,1764,9,121,1,2.25,0.25,64.0,1764,4
ID_0ae6d41d3,,0,4,0,1,1,0,,0,3,3,1,2,3,1,5,6,6,6,6,,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,82656d453,1,5,1,6,.5,no,6,8.6000004,0,0,1,0,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,60,36,3600,36,0,1,9.0,0.25,73.96000699999999,3600,2
ID_1964e858e,,0,4,0,1,1,0,,0,3,3,1,2,3,1,5,6,6,6,0,,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82656d453,1,5,1,6,.5,no,6,8.6000004,1,0,0,0,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,5,0,25,36,0,1,9.0,0.25,73.96000699999999,25,2
ID_2c0f7689a,,0,4,0,1,1,0,,0,3,3,1,2,3,1,5,6,6,6,11,,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,82656d453,1,5,1,6,.5,no,6,8.6000004,0,0,0,0,1,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,35,121,1225,36,0,1,9.0,0.25,73.96000699999999,1225,2
ID_c7eba0b94,,0,4,0,1,1,0,,0,3,3,1,2,3,1,5,6,6,6,9,,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82656d453,1,5,1,6,.5,no,6,8.6000004,0,0,0,1,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,27,81,729,36,0,1,9.0,0.25,73.96000699999999,729,2
ID_217a4ba22,,0,4,0,1,1,0,,0,3,3,1,2,3,1,5,6,6,6,6,,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,82656d453,1,5,1,6,.5,no,6,8.6000004,0,0,1,0,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,67,36,4489,36,0,1,9.0,0.25,73.96000699999999,4489,2
ID_df4a1a1f0,,0,4,0,1,1,0,,0,3,3,1,2,3,1,5,6,6,6,11,,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,82656d453,1,5,1,6,.5,no,6,8.6000004,0,0,0,0,1,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,25,121,625,36,0,1,9.0,0.25,73.96000699999999,625,2
ID_1460a57eb,,0,5,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,4,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9f694d3f1,0,2,0,2,no,no,4,3.0,0,1,0,0,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,0,46,16,2116,4,0,0,1.0,0.0,9.0,2116,4
ID_9d4bbaed6,,0,5,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,2,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9f694d3f1,0,2,0,2,no,no,4,3.0,0,1,0,0,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,0,53,4,2809,4,0,0,1.0,0.0,9.0,2809,4
ID_70141f9a2,,0,5,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,9,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9b1454a44,0,2,0,2,no,no,13,11.0,0,0,0,1,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,53,81,2809,4,0,0,1.0,0.0,121.0,2809,4
ID_01c83945c,,0,5,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,13,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9b1454a44,0,2,0,2,no,no,13,11.0,0,0,0,0,0,0,0,1,0,2,1.0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,42,169,1764,4,0,0,1.0,0.0,121.0,1764,4
ID_e8f27905b,90000.0,0,4,0,1,1,0,,1,1,2,1,1,2,2,2,4,4,4,8,,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2b1b89e1d,2,2,0,4,yes,8,no,7.5,0,0,0,1,0,0,0,0,0,2,2.0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,1,0,25,64,625,16,64,4,4.0,1.0,56.25,625,4
ID_7b9692536,90000.0,0,4,0,1,1,0,,1,1,2,1,1,2,2,2,4,4,4,1,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2b1b89e1d,2,2,0,4,yes,8,no,7.5,0,1,0,0,0,0,0,0,0,2,2.0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,1,0,8,1,64,16,64,4,4.0,1.0,56.25,64,4
ID_b52099d13,90000.0,0,4,0,1,1,0,,1,1,2,1,1,2,2,2,4,4,4,7,,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2b1b89e1d,2,2,0,4,yes,8,no,7.5,0,0,0,1,0,0,0,0,0,2,2.0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,1,0,30,49,900,16,64,4,4.0,1.0,56.25,900,4
ID_cfe90b46a,90000.0,0,4,0,1,1,0,,1,1,2,1,1,2,2,2,4,4,4,0,,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2b1b89e1d,2,2,0,4,yes,8,no,7.5,1,0,0,0,0,0,0,0,0,2,2.0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,1,0,6,0,36,16,64,4,4.0,1.0,56.25,36,4
