Id,Target
ID_a01e4b191,4
ID_f6797602b,4
ID_3ded4c061,4
ID_ba8f7eed4,4
ID_21eee47b8,4
ID_0069f8e0b,4
ID_207aeac9a,4
ID_462133c26,3
ID_e9a883e36,3
ID_209fdd66f,3
ID_afc9c43e1,4
ID_f332f3936,4
ID_dda612aa5,4
ID_ddca174a4,4
ID_2f5b20f2c,4
ID_04a46b0d0,4
ID_dafbb20f5,4
ID_5d4742ac1,4
ID_4e3d1a690,4
ID_23b8533c0,4
ID_f24cf40f5,4
ID_22b4c9fe3,4
ID_62ce98fa4,4
ID_29174c897,4
ID_e06c51e7d,4
ID_9f77a6d70,4
ID_cb0476e86,4
ID_0b4c55af1,4
ID_5637c598c,3
ID_511f3d676,4
ID_47b8efcb7,4
ID_19fcacb97,4
ID_ce8f8c2cc,4
ID_bc4c5d5bc,4
ID_17a2174f3,4
ID_5c048916d,4
ID_9582730b7,4
ID_c5c8f742e,4
ID_33730f834,4
ID_03f30f666,4
ID_342b15059,3
ID_27fa67c37,3
ID_b6fd476b9,3
ID_03fbe3d2d,3
ID_0e0c8f310,4
ID_baa45ab52,4
ID_f5221c2a6,4
ID_43f63c0e7,4
ID_d803ec94c,4
ID_00e6ede93,4
ID_9394f5eab,4
ID_9a91936a3,4
ID_e6ad806cd,4
ID_ef625412f,4
ID_0227a724c,4
ID_1cfcfc09e,4
ID_92ec3df30,2
ID_f08fe431d,2
ID_bf3b82800,2
ID_da51c59c1,4
ID_41f49d1f4,4
ID_2203740f6,4
ID_5054072ff,4
ID_79d8c6227,4
ID_366ff1cac,4
ID_d3a41b2cd,4
ID_5c29353d0,4
ID_60939ebf4,4
ID_c778d0f92,4
ID_6242405ad,4
ID_d7fb80eb1,4
ID_2e433e71b,4
ID_336574829,4
ID_51c479671,4
ID_8b46904c1,4
ID_1bb36247e,4
ID_c7cd17469,4
ID_709b6b3d3,4
ID_6ea5efb97,4
ID_0543983ca,4
ID_b6eba55f4,4
ID_aaaa84723,4
ID_80de37ae8,4
ID_f540a50be,4
ID_e3b97e2bc,4
ID_b0fcde644,4
ID_b70e1312c,4
ID_64e24453a,4
ID_2b5db724c,4
ID_a427feb59,4
ID_8406e56e5,4
ID_3f1e39f37,4
ID_17b57fefc,4
ID_0faf2a190,4
ID_c0e5730b6,4
ID_68aeedf84,4
ID_2600e437d,4
ID_ee8834d33,4
ID_2c94225a0,4
ID_66ebd8679,4
ID_8ed226fe8,4
ID_b1a25d887,4
ID_9cdb1724a,3
ID_21d903f00,3
ID_16301f3b2,3
ID_d1d9f0088,4
ID_4dcff12eb,4
ID_017d4e637,4
ID_37c2efb44,4
ID_338f136c3,4
ID_5025279bb,4
ID_4c3073ddd,4
ID_9e4ec43dc,4
ID_5d9e618c3,4
ID_c7ddf956c,4
ID_602803586,4
ID_b4551252c,4
ID_cd14d7a5d,4
ID_43ba51f2d,4
ID_ee2055819,4
ID_aff4682a6,4
ID_cb9c8b6da,4
ID_eb000ae52,4
ID_4792b8886,4
ID_9eee52922,4
ID_4a9663604,4
ID_9af510723,4
ID_0998caa20,4
ID_6bce58783,4
ID_8fbbe08e6,4
ID_49b468bdf,4
ID_4ed8d4619,4
ID_f19a9258b,4
ID_46522af19,4
ID_3cf4e835e,4
ID_ade0706fd,4
ID_b64dde6ae,4
ID_cd3146159,4
ID_e4ca7fbc5,4
ID_630321f06,4
ID_d2233658e,4
ID_3b0cef57e,4
ID_6918dac84,4
ID_6e4feb036,4
ID_feae9e1b5,4
ID_cd32d9846,4
ID_921bef778,4
ID_7e8643c31,4
ID_fddea6582,4
ID_7dd3e5ca3,4
ID_ac137b041,4
ID_de17ce3ad,4
ID_0994010c6,4
ID_171ffc464,4
ID_17b70676b,4
ID_355ff6bde,4
ID_b86604ae4,4
ID_8a7427269,4
ID_ba6202686,4
ID_8c786cfca,4
ID_1abc6d792,4
ID_905e4b981,4
ID_9f0379509,4
ID_2e31fee77,4
ID_4640c7b22,4
ID_ec3d4023c,4
ID_e46e28a5c,4
ID_59f4b7956,4
ID_2b92a5971,1
ID_7b694f76d,1
ID_77c6a2152,1
ID_0a11ded31,4
ID_070386a97,4
ID_81799ebb0,4
ID_55057a425,4
ID_b8e196fea,4
ID_770aca071,3
ID_c3f289b2b,3
ID_263b4d252,3
ID_35091246d,3
ID_dbc9cd24c,3
ID_e5cbc7e6c,4
ID_8c8da919e,4
ID_c8263f81c,4
ID_2157ed5f5,4
ID_47dabb734,4
ID_7354b6272,2
ID_3ccd39363,2
ID_a49605fc7,2
ID_b11cc90e1,2
ID_3a3a7465c,2
ID_82281fd9c,4
ID_e571004d7,4
ID_e953ab9ea,4
ID_e4a4247ef,4
ID_995f33a8a,4
ID_5bf534075,4
ID_8b64ab772,4
ID_9233e8cac,4
ID_940d12ddb,4
ID_88b1a9f21,2
ID_80f91414e,2
ID_f83dd0410,4
ID_89840afdf,4
ID_08edcc29c,4
ID_52919d211,4
ID_0c3ef23a3,4
ID_8d563df34,4
ID_3675caaa3,3
ID_1ef91aca7,3
ID_ed233efc3,3
ID_46b713e9f,3
ID_9e4a17af1,3
ID_676023fcf,4
ID_48e41621a,4
ID_10e651ee3,4
ID_d69443a74,4
ID_c3a2da369,4
ID_45b3453ac,4
ID_e437d589a,4
ID_d6a17ccbb,4
ID_c45dacb43,4
ID_c7099b02b,4
ID_d51530bb8,4
ID_b8b5d100a,4
ID_8c292dbc6,4
ID_d966010d9,4
ID_1371a41ab,4
ID_c0f450f0f,4
ID_2823c380f,4
ID_89ab44871,4
ID_847d7f664,4
ID_c0aec4044,4
ID_eea214152,4
ID_58b2f96b1,4
ID_231d2ee6e,4
ID_45a238873,4
ID_c5a027aef,4
ID_d67d57b2d,4
ID_0117d6f4b,4
ID_e922be019,4
ID_333d195fb,4
ID_90edc8ce0,4
ID_145e933fd,4
ID_e24d25f64,4
ID_093aa8937,4
ID_f35212783,4
ID_56ddc1632,4
ID_2c546eae3,4
ID_57609a827,4
ID_8717f7911,4
ID_ab336834c,4
ID_b27e9d5be,4
ID_4b2c75638,4
ID_503b9aa89,4
ID_de1049d21,4
ID_ec2b40104,4
ID_002157877,4
ID_b4308866c,4
ID_c4adc0f1e,4
ID_bd69e17ed,4
ID_c6ca99d9c,4
ID_cf6089a83,4
ID_45f0b0967,4
ID_f31290afe,4
ID_8dfb22c06,4
ID_50f98e113,4
ID_9f9c88eef,2
ID_81600e95f,2
ID_c877ee4ba,2
ID_65bf5bd9e,2
ID_eba847a4a,2
ID_7d60d1d42,2
ID_b23b18885,4
ID_2e3fedd17,4
ID_0af73716e,4
ID_e6e01fdce,4
ID_25de92b36,4
ID_0e055becc,4
ID_7d939aa41,4
ID_187a767db,4
ID_7eea74571,4
ID_3fc6007ac,4
ID_4a7fd6206,4
ID_27e7a74a4,4
ID_2fc848696,4
ID_0e013f75b,4
ID_801c206e6,4
ID_189e256ee,4
ID_ab73cf87f,4
ID_5f3419abf,4
ID_b0a37d0a7,4
ID_14e76fa74,4
ID_3cc3aa9fd,4
ID_cef4c52c8,4
ID_03c5ede24,4
ID_f7877a3b3,4
ID_9e4d15f1e,4
ID_1d6b5a644,3
ID_0bb7d88b6,3
ID_3452cb0e5,3
ID_22b4b5462,3
ID_5e61ebaba,3
ID_f86b170da,4
ID_3765b13ec,4
ID_ec035af54,4
ID_ece938f56,4
ID_b193670f3,4
ID_b9c13351f,4
ID_cd0729272,4
ID_30cf2bfa5,4
ID_edad04103,4
ID_636d42b73,4
ID_22eebdf1b,4
ID_67d7be12f,4
ID_0d98a95bf,4
ID_c0096fa3e,4
ID_cd65005c2,4
ID_4a5e3f7d0,4
ID_bb298c402,4
ID_f1bc9536a,4
ID_8abadce61,4
ID_a6cdf9bdf,4
ID_ea1bb4406,4
ID_5672e41bb,4
ID_eeb54af27,4
ID_3e7dd5fc9,4
ID_1b52fb860,4
ID_63964eadc,4
ID_83921417a,4
ID_56b1ebbca,4
ID_7fe0197d8,4
ID_50bc4e65e,4
ID_ea67ec3f8,4
ID_6a049c029,4
ID_348f503ca,4
ID_4c63d2f20,4
ID_14bbb9918,4
ID_e2af7e222,4
ID_12bb8694f,4
ID_296c9e16c,4
ID_213bf7dcd,4
ID_779edd079,4
ID_2faa78b46,4
ID_6597e7f79,4
ID_f2121de1a,4
ID_5e3b879a5,4
ID_ba9d84c5a,4
ID_ac72533c2,4
ID_553d21154,4
ID_fc202ce5c,4
ID_b5082a748,4
ID_52452288f,4
ID_76c9f1b4f,4
ID_d68171fc8,4
ID_03bf9e08d,4
ID_b3e9aaeb8,4
ID_c8d9723eb,4
ID_5ea0d26f9,4
ID_b9a6a287f,4
ID_3d31c3e48,4
ID_5d2081cc2,4
ID_7d5343c58,4
ID_17daa76e1,4
ID_bb0091ccc,4
ID_8ce4c9eb4,4
ID_02f2a6bfa,4
ID_e2124edd2,4
ID_cb690822c,4
ID_851750182,4
ID_7fdb882e9,4
ID_07beea874,4
ID_b9a2131d4,3
ID_c8730a06d,3
ID_9b52fb5ac,3
ID_9006fec2a,3
ID_31b8cb412,3
ID_207bfbe15,3
ID_632a0cddf,3
ID_84d2c67d6,3
ID_700a395cb,3
ID_fe9aa4469,3
ID_27fb5669a,3
ID_b85b14064,3
ID_54cf56369,4
ID_c2258afd1,4
ID_25961728d,3
ID_197af29e8,3
ID_7398c7a03,3
ID_ff146e0a1,3
ID_57bf25aec,3
ID_96024234c,3
ID_f9a1e25f8,3
ID_fa0b5b4b7,4
ID_4d4c714c1,4
ID_521e8a855,4
ID_db844e420,4
ID_8f847a65a,4
ID_db34e3118,4
ID_8ef75c4f6,2
ID_a36e6756a,2
ID_09c1c49a2,2
ID_fc477ceba,2
ID_b757969d8,2
ID_850c8a8bc,3
ID_429a417a9,3
ID_ff5abbb2a,3
ID_5adc119eb,3
ID_77f78db13,3
ID_ebf7e4e7e,4
ID_e3dc6ff2a,4
ID_1c29b1f19,4
ID_1eda00cc1,2
ID_6c6f1be94,2
ID_778438ed6,3
ID_146f611fc,3
ID_dee7c50d3,3
ID_355d96ebd,2
ID_02d233278,2
ID_5c6b72c71,2
ID_ad15092dc,2
ID_c8b41dc7f,2
ID_d0e522fdd,2
ID_fc87c307a,2
ID_cef2fa148,4
ID_4907112a9,4
ID_cac057914,4
ID_1f0cda170,3
ID_3cfbbf316,3
ID_201be5913,3
ID_cf9c3165e,3
ID_34f246de5,2
ID_f43d7ac52,2
ID_cdf33898d,2
ID_2aa9700a6,2
ID_c8612dc5f,2
ID_46c5fa617,4
ID_351f4db6a,4
ID_906a3ad0c,4
ID_3d558485c,4
ID_628b95cce,1
ID_2e179637f,1
ID_0aed08b3b,1
ID_e753ed825,2
ID_017ea9ae3,2
ID_bf153c6db,2
ID_4e2bf88d4,4
ID_c9a32c4b0,4
ID_6433dea8c,4
ID_0d8d10155,4
ID_f04614b37,4
ID_782570c3a,4
ID_75d2aae6e,4
ID_91fcd96c1,4
ID_c599fc791,1
ID_7a52d7961,1
ID_0c7dadda6,1
ID_ea8f5c96e,1
ID_17aec7036,4
ID_3d8a40a47,4
ID_cec9a627a,4
ID_cb40a119a,4
ID_645406cb5,4
ID_60217cea7,4
ID_c9646da5d,4
ID_deaa286b3,4
ID_b86b98c02,4
ID_140fac9ec,2
ID_52f3efecd,2
ID_cbf9fa1d4,2
ID_586698028,2
ID_c9b785cf0,3
ID_e673f944e,3
ID_6d4ef833c,3
ID_dfbac3f9a,3
ID_8386c2e26,3
ID_79c2c6f58,3
ID_a6e9c9fe9,3
ID_3ea1301bd,3
ID_821e49a62,3
ID_2803b5010,3
ID_c1c46c1df,3
ID_c3d533189,3
ID_27b9f09ce,2
ID_d193b5c08,2
ID_e3f45233c,2
ID_f9fef21d1,2
ID_85ce5a1e5,4
ID_6e4289b82,4
ID_001fd2d19,4
ID_76b28dbea,4
ID_698315d57,4
ID_afa626f63,4
ID_ef37e2af9,2
ID_8da012e0b,2
ID_4befb0060,2
ID_f0fd6088d,4
ID_c6678c1d8,4
ID_eba969f4f,4
ID_35fc65a3a,1
ID_ed6dbbb41,1
ID_e3eccbb9d,1
ID_ac73a8b88,1
ID_e79351b62,1
ID_6185c0b2a,1
ID_381f9fc41,4
ID_8e44e423a,4
ID_6ba2406e0,4
ID_359acc8c5,4
ID_96d9cf111,4
ID_4f3656234,4
ID_7cbd3a54d,3
ID_f391b9420,3
ID_f74b80b1b,3
ID_7525cbb60,4
ID_639a84d13,4
ID_1f3adc012,4
ID_23c6848e3,4
ID_3fccf21ce,3
ID_661196d18,3
ID_f8ac60aab,3
ID_59d916074,3
ID_9b166682e,4
ID_8f339591d,4
ID_b8a32f17e,4
ID_efe3f4451,4
ID_b17249b89,4
ID_46f2d396b,4
ID_9cef64b4d,4
ID_5ffbef91c,4
ID_afb91022c,2
ID_57825fbf9,2
ID_63e0b5ae4,2
ID_e45ebb0cf,2
ID_aba8282e8,4
ID_bc252e1a2,4
ID_2a6e17df6,4
ID_66b374542,4
ID_b81548a92,4
ID_ae2a94c90,4
ID_da531e049,4
ID_d0a4d7c9c,4
ID_1add84fa5,4
ID_e2c478f01,4
ID_8007d2855,4
ID_de2fee47a,4
ID_a5ec5be89,4
ID_e4467eff0,4
ID_2a6272114,4
ID_7f1eab21c,4
ID_a792b82c7,4
ID_7a215385b,4
ID_92f489090,4
ID_fd3b1e14b,4
ID_0222afa3c,4
ID_b392cb967,4
ID_5df8a51f2,4
ID_c22eb763a,4
ID_71fd7be1c,4
ID_3989ad8a7,4
ID_a0846ec91,4
ID_474dfacf0,4
ID_7af0e8e79,4
ID_2424fc25f,4
ID_191c5e598,4
ID_2387a50d8,4
ID_8bcbbf0f0,4
ID_ea91bd295,4
ID_dbc867f03,4
ID_70c09aba3,4
ID_a28508d0d,4
ID_998a026a3,4
ID_c0c13fb03,4
ID_05ff42677,4
ID_8fdd19199,4
ID_3189d921d,4
ID_5da0d9ccc,4
ID_c425b9580,4
ID_6b1886141,4
ID_a75c17b8d,2
ID_4f9c89790,2
ID_71fa5542d,2
ID_c82202870,2
ID_dbad91e6a,2
ID_1948f7876,4
ID_85e03a04c,4
ID_e92e86b11,4
ID_b8eca0e41,4
ID_48875eeee,4
ID_0b1fe928d,4
ID_face83744,4
ID_cdbfdc33f,4
ID_c120bf8d9,4
ID_fd9e84188,4
ID_983f2f6e7,4
ID_9bbdbb9eb,4
ID_752ae3548,4
ID_fe4736377,4
ID_8c4dd2f06,4
ID_81ad5cb7b,4
ID_959ecaf8b,4
ID_bb5558259,4
ID_20edfedd5,4
ID_d90e76282,4
ID_83818dd96,4
ID_7df50d499,4
ID_396394c17,4
ID_549642e7f,4
ID_f93e03e40,4
ID_333d64e83,4
ID_37ed6d5e1,4
ID_432c1792e,4
ID_005790e9a,4
ID_1feed0b11,4
ID_e5b482c89,4
ID_b04ce1b6b,4
ID_977398ec1,4
ID_22f84142e,4
ID_5f8f3cf94,4
ID_5e2058baa,4
ID_fa0d78626,4
ID_6ca65a1e5,4
ID_c4c3b0e76,4
ID_d7363eeb5,4
ID_12bd4840b,2
ID_9b7ad8deb,2
ID_73eb0d8a9,2
ID_b620f56f2,2
ID_e9823e081,2
ID_8bbd074f5,4
ID_c92965bb2,4
ID_839249f7f,4
ID_b0cfd963d,4
ID_5fc6dfa87,4
ID_2d329af39,4
ID_8826400d8,4
ID_48dc9fe55,4
ID_f4c7c15d4,4
ID_cfd07d105,4
ID_6cc9b4ac5,4
ID_a46d77b84,4
ID_66dc5fc9a,4
ID_43a2ec452,4
ID_6dfcc5c35,4
ID_c31cb7692,4
ID_4aae00cc4,4
ID_12709efe0,4
ID_6df6cce74,4
ID_fe2fee533,4
ID_3c6d75327,4
ID_9d8831d4a,4
ID_589001b52,4
ID_fc95781e2,4
ID_8b2774161,4
ID_d37ff67de,4
ID_32687a1a8,4
ID_caeedcb3d,4
ID_0fed45406,4
ID_19a098f99,4
ID_9dc8be8ce,4
ID_0346eff13,4
ID_9598800e8,4
ID_b18e80c87,3
ID_db67aa800,3
ID_6dc05301e,4
ID_15c205a64,1
ID_2d4d583ac,1
ID_f892d559f,1
ID_ddaa24e7e,1
ID_0c28bd5d2,1
ID_ab011775f,1
ID_a2b9d026e,1
ID_87c8c40c4,1
ID_e24f70db6,4
ID_774b93723,4
ID_e7c00c752,4
ID_419e892f5,4
ID_5a09106b2,4
ID_9ef8642fc,4
ID_8a2aa7393,4
ID_af6a38334,4
ID_9ea4824fb,4
ID_13bbaa657,3
ID_7d0ee4270,3
ID_24d6598e0,3
ID_e32ab4206,3
ID_ab4dd2dce,4
ID_769f888f4,4
ID_978c63ed9,4
ID_34a413a1c,4
ID_b06704159,4
ID_06fb42cff,4
ID_68a199552,4
ID_8c6de8d4f,4
ID_1da12332d,4
ID_e551c7ad8,4
ID_b7cdd26db,4
ID_4f629617f,4
ID_a78a63921,4
ID_90f8debb8,4
ID_454e7dd30,4
ID_9494390d0,4
ID_584d9b68b,4
ID_0ef483622,4
ID_d40b95121,4
ID_39397bc1a,4
ID_aec440cf8,4
ID_951e54e36,4
ID_15f05bc0a,4
ID_b8a3c157e,4
ID_3fbc03eb7,4
ID_3a43c5879,4
ID_2d81492e3,4
ID_241b4ebfc,4
ID_6a00deaa8,4
ID_eb78386d2,2
ID_aab51c3d3,2
ID_f66f1a1e6,2
ID_72ca0116a,2
ID_cbb9e8e3f,2
ID_b4937b88f,2
ID_3f91a5cb3,3
ID_b462d0b44,3
ID_85b5d9fbb,3
ID_a7831cd37,3
ID_4afa74934,3
ID_f2a42fe4f,3
ID_139a5b715,3
ID_fd7164c61,2
ID_6aa74261e,2
ID_8cfa53ff0,3
ID_a7116e201,3
ID_8787f0c47,3
ID_235abac88,3
ID_a559c0209,3
ID_b12a006c5,3
ID_946432c31,2
ID_e568564bd,2
ID_d7a0ed1ea,4
ID_52f1b124b,4
ID_0547908fc,4
ID_695a13032,4
ID_6bc3712ae,4
ID_8fae006ec,4
ID_3decab236,4
ID_ae6bb46f2,4
ID_f09a835d4,4
ID_7dd940e4e,4
ID_b79d06147,4
ID_500fdfe98,4
ID_595e9af5c,4
ID_77021165e,4
ID_30e40f4a3,4
ID_20abda81a,4
ID_080a8a88f,4
ID_b3f5de909,4
ID_c0887b28c,4
ID_cd6cbbd9c,4
ID_df4523523,4
ID_d3a959829,4
ID_dbc3653c9,4
ID_126f746aa,4
ID_ea61049b8,4
ID_081645694,4
ID_d8d6a07eb,4
ID_07bc135b4,4
ID_e990c2d17,4
ID_67afe1ce5,4
ID_a16c199f9,4
ID_a6bb0122c,4
ID_1771ab9b2,4
ID_2e291d826,4
ID_4e86915da,4
ID_a67574820,4
ID_b42d38710,4
ID_5024d3a77,4
ID_2659bbc50,4
ID_7cfece380,4
ID_8d30a3161,4
ID_2114257bd,4
ID_d3508606f,4
ID_c719cf480,4
ID_ac3415ef0,4
ID_e8c811aff,4
ID_0dadf8897,4
ID_62c84e82a,4
ID_9cdc763f6,4
ID_11c8ae93a,4
ID_b7970e82b,4
ID_6d02f03a8,4
ID_66356a083,4
ID_c293ea25c,3
ID_00636a826,3
ID_44c992601,3
ID_15ee36b58,3
ID_94da2ee6a,4
ID_c24c0e415,4
ID_2d34c9c9c,4
ID_fc4d0a648,4
ID_c6aecc718,4
ID_1a61a28f8,4
ID_bc2130c6e,4
ID_d422f8ba9,4
ID_e6d370da7,4
ID_9c77c48d4,4
ID_289b139e4,4
ID_aeb31e0cc,4
ID_26285aa6e,4
ID_009617499,4
ID_0040e1154,4
ID_bbb88b57a,4
ID_85c08e403,4
ID_e58226add,4
ID_c59bee6e1,4
ID_af82bf98c,4
ID_3b78c8d02,4
ID_7d8f2887b,4
ID_dfcbf1e1a,4
ID_dcae5fb87,4
ID_6b0cd5624,4
ID_d8fc67d46,4
ID_f36a2dda8,4
ID_28298550e,4
ID_523e0ba2c,4
ID_8be197750,4
ID_64c24e613,4
ID_f80722036,4
ID_ccd75dfb0,4
ID_3cc196474,4
ID_f54000885,4
ID_522d1e5c4,4
ID_f99b0a926,4
ID_a446cadfc,4
ID_52a8f3ec1,4
ID_d65f8fe8b,4
ID_21a8932df,4
ID_cebdf2958,4
ID_a46d9e31c,4
ID_934e18778,4
ID_3b3826034,4
ID_f90a14b8d,4
ID_cbbd55afb,4
ID_5330aa12a,4
ID_b1f0249b5,4
ID_08cfef9f2,4
ID_aa7000af0,4
ID_b79c628e9,4
ID_26c259ef9,4
ID_2224cdf19,4
ID_1f05cd3c2,4
ID_54dbbe347,4
ID_acf1c139f,4
ID_2938d72cf,4
ID_76c9e3c93,4
ID_aea993fba,4
ID_bf13ce420,4
ID_4e6d733ec,4
ID_062645fde,4
ID_20c849186,4
ID_91147e9b2,4
ID_979815b80,4
ID_f1a7ae0e7,4
ID_6270e2d13,4
ID_71b5878ba,4
ID_d8a435021,4
ID_5f887a7c3,4
ID_736305ce8,4
ID_1f3373ccf,4
ID_9726a8eae,4
ID_76899f251,4
ID_d7a809705,4
ID_7cfc77518,4
ID_09ef96b06,4
ID_6baaa9c05,4
ID_33200478e,4
ID_3fef93f1b,4
ID_045ed015e,4
ID_8dfd95d84,4
ID_e2d372a97,4
ID_8c2b76057,4
ID_31fe45584,4
ID_c54eaf955,1
ID_ba1278fb2,1
ID_72b1d473e,1
ID_db4ea5766,1
ID_e7e9c61e4,4
ID_6d6ca0dc1,4
ID_1cbf70719,4
ID_e2f0a73dd,4
ID_03ea4860e,4
ID_366d6f7e8,4
ID_0d1710b50,3
ID_9e6826939,4
ID_72205aab3,4
ID_6a5c95f81,4
ID_46bd7ff31,4
ID_32d0bf760,4
ID_36371a723,4
ID_3570293d5,4
ID_52f1c6389,4
ID_256a8f730,4
ID_f8224e7d5,4
ID_fa2be655e,4
ID_80fde5bcc,4
ID_191f0dc93,4
ID_e5d841cf7,4
ID_ae8576dd8,4
ID_4b8a5ae68,4
ID_e40bd1d0d,4
ID_c8c9ca402,4
ID_807c77ba2,4
ID_11e33de81,4
ID_f9ec888fb,4
ID_843c27077,4
ID_d47ecdb26,4
ID_041cf94fb,4
ID_4680b4db7,3
ID_78bd8aa8d,3
ID_8cbad06b8,3
ID_01f176c9a,3
ID_c5098c0f7,3
ID_b2e85b785,3
ID_6879ae0c8,3
ID_b0f6fa37c,3
ID_48551d327,4
ID_8a215f319,4
ID_14770d0ea,4
ID_fd5f19d94,4
ID_7ff1dfde0,4
ID_72ccdcf44,4
ID_dbf831079,3
ID_13803aa0c,3
ID_a2d7dd1e8,3
ID_7e5839f1f,3
ID_1e4d03bb4,2
ID_20064df51,2
ID_94c9bb35e,2
ID_9b1653fdb,4
ID_d18088897,4
ID_e6dab0a16,4
ID_5e879a2c2,4
ID_761fc7540,4
ID_df07685b7,4
ID_7c81a33de,4
ID_689f9bcc1,4
ID_8abf72053,4
ID_9e4496f30,4
ID_25c941cc9,4
ID_a0cfcd46d,4
ID_1b3c3560f,3
ID_13e789649,3
ID_ec14484b5,3
ID_10991e2dc,4
ID_5d74515d0,4
ID_952243ea9,4
ID_d508f7538,4
ID_f3c5e1cf6,4
ID_6a0736d44,4
ID_fe210cf60,4
ID_1212528e4,4
ID_884ab1743,4
ID_0a10e0384,4
ID_6078e784f,4
ID_25a9d9015,4
ID_a82c80d83,4
ID_a192f0ad8,4
ID_8aca3a6f1,4
ID_fd73e2460,4
ID_bef36de5d,4
ID_8c4cf5dae,4
ID_ad1c703c9,4
ID_d726cd067,4
ID_8bbee0741,4
ID_aceb99bbd,4
ID_2718cff29,2
ID_c419feef6,2
ID_4344907c4,2
ID_e3676f7df,2
ID_99f5fe472,2
ID_7804da4a3,4
ID_294fd33e7,4
ID_278980a76,4
ID_f2e909bad,4
ID_8b1403b4f,3
ID_9b892ce8b,3
ID_64ef31da8,3
ID_c6921f81d,3
ID_f11070225,3
ID_25b1a8506,2
ID_7b857a650,2
ID_5c6c873d4,2
ID_53034510d,2
ID_2eb09c707,4
ID_5c94ace78,4
ID_cef69317f,4
ID_cff1d6ccd,3
ID_4f5d19afc,3
ID_bf617b024,4
ID_b942d8bdb,4
ID_51a0f9fe8,4
ID_dd744d2c4,4
ID_8c49bcadc,4
ID_ef7c5aa96,4
ID_0b2b303ec,4
ID_7a8f36e26,4
ID_38ec7093b,4
ID_5f6505b42,4
ID_1af6eb490,4
ID_d863ba9c2,4
ID_ffdc654cc,4
ID_15e26f9a8,4
ID_ab85cd42e,4
ID_1c660fee4,4
ID_5e515b653,4
ID_6a50d0195,4
ID_34aaa6702,4
ID_b2b799a1d,4
ID_78722c92d,4
ID_9850a1853,4
ID_a998ba017,4
ID_81e5f0d16,4
ID_41c5dcec3,4
ID_41a92100d,4
ID_816775a56,4
ID_2c823bae8,4
ID_aeb65447f,4
ID_2a27f4d8e,4
ID_7e211c8a0,4
ID_630f547a5,4
ID_51b514aae,4
ID_8c01f72db,4
ID_607c1a1cd,4
ID_5f6712442,4
ID_3668e93a6,4
ID_c43c57b40,4
ID_019412f60,4
ID_19a7968ec,4
ID_0b89c0f2e,4
ID_01a799959,4
ID_7f0e59101,4
ID_b52ef7078,4
ID_44ded743e,4
ID_97539ee05,4
ID_5a521f196,4
ID_2e5e690e3,4
ID_99875874a,4
ID_6c899b51e,4
ID_cb70075eb,4
ID_4c4984010,4
ID_68e37dc8b,4
ID_95b5f1aad,4
ID_b311bec47,4
ID_48b220f37,4
ID_c84e75e0c,4
ID_7701ffdee,4
ID_6117167df,4
ID_f9884c452,4
ID_0a4e1e251,4
ID_1260eb54d,4
ID_28ab25d05,3
ID_b0d914270,3
ID_95ab8f000,4
ID_366acc385,4
ID_8c53558ea,4
ID_d1f5c7f02,4
ID_bff92e028,4
ID_2f531e3a1,4
ID_fed40af5e,4
ID_b432bef21,4
ID_9499acf55,4
ID_b11ef7c35,4
ID_c24f664df,4
ID_2afc1ee8b,4
ID_677429d0e,4
ID_d7a4a826d,4
ID_055157f5f,4
ID_a9d3a0f26,4
ID_9cf36bb81,4
ID_c0def7989,4
ID_ccb887e9c,4
ID_ecbba445d,4
ID_501f46e32,4
ID_a4c084389,4
ID_2a73644e2,4
ID_b4e40be95,4
ID_3c21c32f6,4
ID_0133b74eb,4
ID_fbb54522a,4
ID_614df5702,4
ID_be006c7bf,4
ID_e96968696,4
ID_60b0b538e,2
ID_d5b471571,2
ID_eee526297,2
ID_490420ac5,2
ID_96d4e6734,4
ID_c07c11882,4
ID_3b5da7efc,4
ID_617e03e0c,4
ID_5d24da101,2
ID_4ebfc501c,2
ID_e3ecba9e7,2
ID_4c71850c4,2
ID_ad71fa0b9,2
ID_8523fae1b,2
ID_d8e5dd95d,2
ID_36ba4caaf,3
ID_8053a7f09,3
ID_6ea5b619f,3
ID_b00ba6f02,3
ID_d4b474774,3
ID_f2759e60b,3
ID_2aea569b7,4
ID_f7c6f66eb,4
ID_4a58efaea,4
ID_c25ff9339,4
ID_52357aee0,4
ID_238131e29,4
ID_f6df6bc5d,4
ID_e581643ee,3
ID_5d747e997,3
ID_42c6940dd,3
ID_7af0b040b,3
ID_617125db0,4
ID_f07a9cdd6,4
ID_b8bbcea5a,4
ID_776ab7adc,4
ID_da3081f70,4
ID_b074d4e71,4
ID_9cd9caf31,4
ID_952a46b84,4
ID_fe983cb2e,4
ID_d121eb21c,4
ID_ee18ed779,4
ID_973609304,4
ID_822cde6b5,4
ID_686f357e2,3
ID_49ec842d0,3
ID_ae8dab794,4
ID_cdd15253a,4
ID_d122f75e3,4
ID_e2c523ccc,4
ID_c1f31a333,4
ID_018368af5,4
ID_219f8db89,3
ID_cdb71791a,2
ID_52dadb0f2,2
ID_bc03d88db,2
ID_f0e93270b,2
ID_cb29af548,4
ID_3d3c3686b,4
ID_6b96dcdfb,4
ID_32dad45a8,4
ID_eb035a694,4
ID_dda2cfa73,4
ID_77ae47a0b,4
